date,store_id,store_name,region,product_category,product_name,units_sold,unit_price,revenue,starting_inventory,inventory_level,customer_visits,transactions,promotion_flag
2025-01-04,S002,Seattle Trail Store,Pacific Northwest,Backpacks,Expedition Duffel 60L,8,149,1192,143,135,378,4,False
2025-01-04,S002,Seattle Trail Store,Pacific Northwest,Footwear,Ridge Hiking Boot,10,159,1590,133,123,378,4,False
2025-01-04,S002,Seattle Trail Store,Pacific Northwest,Footwear,Trail Runner Shoe,17,129,2193,126,109,378,9,True
2025-01-04,S002,Seattle Trail Store,Pacific Northwest,Base Layers,Thermal Crew Base Layer,24,69,1656,136,112,378,16,False
2025-01-04,S002,Seattle Trail Store,Pacific Northwest,Base Layers,Merino Trek Legging,23,79,1817,47,24,378,10,False
2025-01-04,S002,Seattle Trail Store,Pacific Northwest,Accessories,Summit Beanie,35,34,1190,108,73,378,17,False
2025-01-04,S002,Seattle Trail Store,Pacific Northwest,Accessories,Trail Gloves,31,44,1364,91,60,378,16,False
2025-01-04,S002,Seattle Trail Store,Pacific Northwest,Accessories,Insulated Bottle,27,29,783,70,43,378,14,False
2025-01-04,S003,Boston Winter Gear,Northeast,Jackets,Summit Waterproof Shell,9,329,2961,147,138,590,7,False
2025-01-04,S003,Boston Winter Gear,Northeast,Jackets,Alpine Down Parka,9,399,3591,110,101,590,6,False
2025-01-04,S003,Boston Winter Gear,Northeast,Jackets,Trail Rain Jacket,14,189,2646,173,159,590,6,False
2025-01-04,S003,Boston Winter Gear,Northeast,Fleece,Canyon Fleece Pullover,27,89,2403,104,77,590,12,False
2025-01-04,S003,Boston Winter Gear,Northeast,Fleece,Mountain Zip Hoodie,29,119,3451,158,129,590,12,False
2025-01-04,S003,Boston Winter Gear,Northeast,Backpacks,Boreal Daypack 28L,17,99,1683,64,47,590,10,False
2025-01-04,S003,Boston Winter Gear,Northeast,Backpacks,Expedition Duffel 60L,15,149,2235,92,77,590,7,True
2025-01-04,S003,Boston Winter Gear,Northeast,Footwear,Ridge Hiking Boot,16,159,2544,177,161,590,10,False
2025-01-04,S003,Boston Winter Gear,Northeast,Footwear,Trail Runner Shoe,10,129,1290,172,162,590,8,False
2025-01-04,S003,Boston Winter Gear,Northeast,Base Layers,Thermal Crew Base Layer,34,69,2346,102,68,590,18,False
2025-01-04,S003,Boston Winter Gear,Northeast,Base Layers,Merino Trek Legging,28,79,2212,62,34,590,14,False
2025-01-04,S003,Boston Winter Gear,Northeast,Accessories,Summit Beanie,32,34,1088,178,146,590,21,False
2025-01-04,S003,Boston Winter Gear,Northeast,Accessories,Trail Gloves,29,44,1276,153,124,590,13,False
2025-01-04,S003,Boston Winter Gear,Northeast,Accessories,Insulated Bottle,23,29,667,70,47,590,19,False
2025-01-04,S004,Chicago Urban Outdoor,Midwest,Jackets,Summit Waterproof Shell,11,329,3619,59,48,212,7,False
2025-01-04,S004,Chicago Urban Outdoor,Midwest,Jackets,Alpine Down Parka,9,399,3591,129,120,212,4,False
2025-01-04,S004,Chicago Urban Outdoor,Midwest,Jackets,Trail Rain Jacket,18,189,3402,142,124,212,9,False
2025-01-04,S004,Chicago Urban Outdoor,Midwest,Fleece,Canyon Fleece Pullover,27,89,2403,60,33,212,12,False
2025-01-04,S004,Chicago Urban Outdoor,Midwest,Fleece,Mountain Zip Hoodie,24,119,2856,106,82,212,21,False
2025-01-04,S004,Chicago Urban Outdoor,Midwest,Backpacks,Boreal Daypack 28L,10,99,990,95,85,212,4,False
2025-01-04,S004,Chicago Urban Outdoor,Midwest,Backpacks,Expedition Duffel 60L,11,149,1639,174,163,212,5,True
2025-01-04,S004,Chicago Urban Outdoor,Midwest,Footwear,Ridge Hiking Boot,6,159,954,105,99,212,4,False
2025-01-04,S004,Chicago Urban Outdoor,Midwest,Footwear,Trail Runner Shoe,19,129,2451,151,132,212,15,True
2025-01-04,S004,Chicago Urban Outdoor,Midwest,Base Layers,Thermal Crew Base Layer,25,69,1725,40,15,212,21,False
2025-01-04,S004,Chicago Urban Outdoor,Midwest,Base Layers,Merino Trek Legging,23,79,1817,179,156,212,17,False
2025-01-04,S004,Chicago Urban Outdoor,Midwest,Accessories,Summit Beanie,24,34,816,90,66,212,11,False
2025-01-04,S004,Chicago Urban Outdoor,Midwest,Accessories,Trail Gloves,25,44,1100,35,10,212,17,False
2025-01-04,S004,Chicago Urban Outdoor,Midwest,Accessories,Insulated Bottle,26,29,754,173,147,212,18,False
2025-01-04,S005,San Francisco Summit,West Coast,Jackets,Summit Waterproof Shell,21,329,6909,68,47,294,18,True
2025-01-04,S005,San Francisco Summit,West Coast,Jackets,Alpine Down Parka,9,399,3591,117,108,294,8,False
2025-01-04,S005,San Francisco Summit,West Coast,Jackets,Trail Rain Jacket,12,189,2268,142,130,294,6,False
2025-01-04,S005,San Francisco Summit,West Coast,Fleece,Canyon Fleece Pullover,24,89,2136,127,103,294,13,False
2025-01-04,S005,San Francisco Summit,West Coast,Fleece,Mountain Zip Hoodie,27,119,3213,46,19,294,13,True
2025-01-04,S005,San Francisco Summit,West Coast,Backpacks,Boreal Daypack 28L,14,99,1386,112,98,294,8,False
2025-01-04,S005,San Francisco Summit,West Coast,Backpacks,Expedition Duffel 60L,6,149,894,157,151,294,2,False
2025-01-04,S005,San Francisco Summit,West Coast,Footwear,Ridge Hiking Boot,8,159,1272,148,140,294,6,False
2025-01-04,S005,San Francisco Summit,West Coast,Footwear,Trail Runner Shoe,19,129,2451,51,32,294,15,True
2025-01-04,S005,San Francisco Summit,West Coast,Base Layers,Thermal Crew Base Layer,28,69,1932,118,90,294,17,False
2025-01-04,S005,San Francisco Summit,West Coast,Base Layers,Merino Trek Legging,17,79,1343,164,147,294,9,False
2025-01-04,S005,San Francisco Summit,West Coast,Accessories,Summit Beanie,38,34,1292,176,138,294,19,True
2025-01-04,S005,San Francisco Summit,West Coast,Accessories,Trail Gloves,23,44,1012,93,70,294,14,False
2025-01-04,S005,San Francisco Summit,West Coast,Accessories,Insulated Bottle,21,29,609,59,38,294,14,False
2025-01-05,S001,Denver Outdoor Flagship,Mountain,Jackets,Summit Waterproof Shell,14,329,4606,74,60,390,7,False
2025-01-05,S001,Denver Outdoor Flagship,Mountain,Jackets,Alpine Down Parka,9,399,3591,56,47,390,7,False
2025-01-05,S001,Denver Outdoor Flagship,Mountain,Jackets,Trail Rain Jacket,28,189,5292,68,40,390,15,True
2025-01-05,S001,Denver Outdoor Flagship,Mountain,Fleece,Canyon Fleece Pullover,30,89,2670,119,89,390,15,False
2025-01-05,S001,Denver Outdoor Flagship,Mountain,Fleece,Mountain Zip Hoodie,31,119,3689,143,112,390,14,False
2025-01-05,S001,Denver Outdoor Flagship,Mountain,Backpacks,Boreal Daypack 28L,19,99,1881,114,95,390,12,False
2025-01-05,S001,Denver Outdoor Flagship,Mountain,Backpacks,Expedition Duffel 60L,8,149,1192,158,150,390,5,False
2025-01-05,S001,Denver Outdoor Flagship,Mountain,Footwear,Ridge Hiking Boot,20,159,3180,129,109,390,16,True
2025-01-05,S001,Denver Outdoor Flagship,Mountain,Footwear,Trail Runner Shoe,13,129,1677,144,131,390,6,False
2025-01-05,S001,Denver Outdoor Flagship,Mountain,Base Layers,Thermal Crew Base Layer,37,69,2553,177,140,390,32,False
2025-01-05,S001,Denver Outdoor Flagship,Mountain,Base Layers,Merino Trek Legging,28,79,2212,103,75,390,24,False
2025-01-05,S001,Denver Outdoor Flagship,Mountain,Accessories,Summit Beanie,36,34,1224,121,85,390,23,False
2025-01-05,S001,Denver Outdoor Flagship,Mountain,Accessories,Trail Gloves,21,44,924,137,116,390,17,False
2025-01-05,S001,Denver Outdoor Flagship,Mountain,Accessories,Insulated Bottle,35,29,1015,58,23,390,17,False
2025-01-05,S002,Seattle Trail Store,Pacific Northwest,Jackets,Summit Waterproof Shell,13,329,4277,75,62,323,8,False
2025-01-05,S002,Seattle Trail Store,Pacific Northwest,Jackets,Alpine Down Parka,14,399,5586,180,166,323,7,False
2025-01-05,S002,Seattle Trail Store,Pacific Northwest,Jackets,Trail Rain Jacket,13,189,2457,47,34,323,6,False
2025-01-05,S002,Seattle Trail Store,Pacific Northwest,Fleece,Canyon Fleece Pullover,29,89,2581,159,130,323,15,False
2025-01-05,S002,Seattle Trail Store,Pacific Northwest,Fleece,Mountain Zip Hoodie,18,119,2142,166,148,323,14,False
2025-01-05,S002,Seattle Trail Store,Pacific Northwest,Backpacks,Boreal Daypack 28L,11,99,1089,159,148,323,6,False
2025-01-05,S002,Seattle Trail Store,Pacific Northwest,Backpacks,Expedition Duffel 60L,7,149,1043,49,42,323,6,False
2025-01-05,S002,Seattle Trail Store,Pacific Northwest,Footwear,Ridge Hiking Boot,9,159,1431,70,61,323,4,False
2025-01-05,S002,Seattle Trail Store,Pacific Northwest,Footwear,Trail Runner Shoe,11,129,1419,162,151,323,5,False
2025-01-05,S002,Seattle Trail Store,Pacific Northwest,Base Layers,Thermal Crew Base Layer,32,69,2208,93,61,323,18,True
2025-01-05,S002,Seattle Trail Store,Pacific Northwest,Base Layers,Merino Trek Legging,25,79,1975,53,28,323,15,False
2025-01-05,S002,Seattle Trail Store,Pacific Northwest,Accessories,Summit Beanie,27,34,918,152,125,323,12,False
2025-01-05,S002,Seattle Trail Store,Pacific Northwest,Accessories,Trail Gloves,27,44,1188,138,111,323,13,False
2025-01-05,S002,Seattle Trail Store,Pacific Northwest,Accessories,Insulated Bottle,17,29,493,40,23,323,7,False
2025-01-05,S003,Boston Winter Gear,Northeast,Jackets,Summit Waterproof Shell,15,329,4935,127,112,320,12,False
2025-01-05,S003,Boston Winter Gear,Northeast,Jackets,Alpine Down Parka,10,399,3990,137,127,320,5,False
2025-01-05,S003,Boston Winter Gear,Northeast,Jackets,Trail Rain Jacket,15,189,2835,121,106,320,10,False
2025-01-05,S003,Boston Winter Gear,Northeast,Fleece,Canyon Fleece Pullover,19,89,1691,64,45,320,10,False
2025-01-05,S003,Boston Winter Gear,Northeast,Fleece,Mountain Zip Hoodie,28,119,3332,124,96,320,14,False
2025-01-05,S003,Boston Winter Gear,Northeast,Backpacks,Boreal Daypack 28L,16,99,1584,95,79,320,13,False
2025-01-05,S003,Boston Winter Gear,Northeast,Backpacks,Expedition Duffel 60L,7,149,1043,74,67,320,3,False
2025-01-05,S003,Boston Winter Gear,Northeast,Footwear,Ridge Hiking Boot,9,159,1431,161,152,320,5,False
2025-01-05,S003,Boston Winter Gear,Northeast,Footwear,Trail Runner Shoe,16,129,2064,179,163,320,8,False
2025-01-05,S003,Boston Winter Gear,Northeast,Base Layers,Thermal Crew Base Layer,25,69,1725,115,90,320,19,False
2025-01-05,S003,Boston Winter Gear,Northeast,Base Layers,Merino Trek Legging,26,79,2054,112,86,320,12,True
2025-01-05,S003,Boston Winter Gear,Northeast,Accessories,Summit Beanie,26,34,884,53,27,320,17,False
2025-01-05,S003,Boston Winter Gear,Northeast,Accessories,Trail Gloves,18,44,792,108,90,320,15,False
2025-01-05,S003,Boston Winter Gear,Northeast,Accessories,Insulated Bottle,31,29,899,164,133,320,19,False
2025-01-05,S004,Chicago Urban Outdoor,Midwest,Jackets,Summit Waterproof Shell,13,329,4277,45,32,369,7,False
2025-01-05,S004,Chicago Urban Outdoor,Midwest,Jackets,Alpine Down Parka,11,399,4389,117,106,369,6,False
2025-01-05,S004,Chicago Urban Outdoor,Midwest,Jackets,Trail Rain Jacket,19,189,3591,150,131,369,15,False
2025-01-05,S004,Chicago Urban Outdoor,Midwest,Fleece,Canyon Fleece Pullover,19,89,1691,56,37,369,11,False
2025-01-05,S004,Chicago Urban Outdoor,Midwest,Fleece,Mountain Zip Hoodie,19,119,2261,147,128,369,8,True
2025-01-05,S004,Chicago Urban Outdoor,Midwest,Backpacks,Boreal Daypack 28L,11,99,1089,128,117,369,7,False
2025-01-05,S004,Chicago Urban Outdoor,Midwest,Backpacks,Expedition Duffel 60L,7,149,1043,121,114,369,3,False
2025-01-05,S004,Chicago Urban Outdoor,Midwest,Footwear,Ridge Hiking Boot,13,159,2067,120,107,369,11,True
2025-01-05,S004,Chicago Urban Outdoor,Midwest,Footwear,Trail Runner Shoe,17,129,2193,107,90,369,12,True
2025-01-05,S004,Chicago Urban Outdoor,Midwest,Base Layers,Thermal Crew Base Layer,30,69,2070,73,43,369,19,False
2025-01-05,S004,Chicago Urban Outdoor,Midwest,Base Layers,Merino Trek Legging,12,79,948,124,112,369,8,False
2025-01-05,S004,Chicago Urban Outdoor,Midwest,Accessories,Summit Beanie,26,34,884,68,42,369,14,False
2025-01-05,S004,Chicago Urban Outdoor,Midwest,Accessories,Trail Gloves,18,44,792,131,113,369,9,False
2025-01-05,S004,Chicago Urban Outdoor,Midwest,Accessories,Insulated Bottle,14,29,406,169,155,369,11,False
2025-01-05,S005,San Francisco Summit,West Coast,Jackets,Summit Waterproof Shell,12,329,3948,127,115,460,8,False
2025-01-05,S005,San Francisco Summit,West Coast,Jackets,Alpine Down Parka,10,399,3990,159,149,460,7,False
2025-01-05,S005,San Francisco Summit,West Coast,Jackets,Trail Rain Jacket,12,189,2268,110,98,460,5,False
2025-01-05,S005,San Francisco Summit,West Coast,Fleece,Canyon Fleece Pullover,37,89,3293,169,132,460,32,True
2025-01-05,S005,San Francisco Summit,West Coast,Fleece,Mountain Zip Hoodie,25,119,2975,68,43,460,13,False
2025-01-05,S005,San Francisco Summit,West Coast,Backpacks,Boreal Daypack 28L,12,99,1188,77,65,460,6,True
2025-01-05,S005,San Francisco Summit,West Coast,Backpacks,Expedition Duffel 60L,10,149,1490,95,85,460,4,True
2025-01-05,S005,San Francisco Summit,West Coast,Footwear,Ridge Hiking Boot,13,159,2067,149,136,460,9,False
2025-01-05,S005,San Francisco Summit,West Coast,Footwear,Trail Runner Shoe,19,129,2451,155,136,460,8,False
2025-01-05,S005,San Francisco Summit,West Coast,Base Layers,Thermal Crew Base Layer,30,69,2070,147,117,460,18,False
2025-01-05,S005,San Francisco Summit,West Coast,Base Layers,Merino Trek Legging,18,79,1422,170,152,460,11,False
2025-01-05,S005,San Francisco Summit,West Coast,Accessories,Summit Beanie,26,34,884,70,44,460,12,True
2025-01-05,S005,San Francisco Summit,West Coast,Accessories,Trail Gloves,30,44,1320,130,100,460,16,True
2025-01-05,S005,San Francisco Summit,West Coast,Accessories,Insulated Bottle,36,29,1044,66,30,460,24,True
2025-01-06,S001,Denver Outdoor Flagship,Mountain,Jackets,Summit Waterproof Shell,18,329,5922,166,148,450,14,True
2025-01-06,S001,Denver Outdoor Flagship,Mountain,Jackets,Alpine Down Parka,17,399,6783,91,74,450,8,False
2025-01-06,S001,Denver Outdoor Flagship,Mountain,Jackets,Trail Rain Jacket,24,189,4536,141,117,450,20,False
2025-01-06,S001,Denver Outdoor Flagship,Mountain,Fleece,Canyon Fleece Pullover,23,89,2047,55,32,450,14,False
2025-01-06,S001,Denver Outdoor Flagship,Mountain,Fleece,Mountain Zip Hoodie,40,119,4760,120,80,450,19,True
2025-01-06,S001,Denver Outdoor Flagship,Mountain,Backpacks,Boreal Daypack 28L,15,99,1485,155,140,450,7,True
2025-01-06,S001,Denver Outdoor Flagship,Mountain,Backpacks,Expedition Duffel 60L,15,149,2235,149,134,450,8,True
2025-01-06,S001,Denver Outdoor Flagship,Mountain,Footwear,Ridge Hiking Boot,8,159,1272,90,82,450,3,False
2025-01-06,S001,Denver Outdoor Flagship,Mountain,Footwear,Trail Runner Shoe,19,129,2451,170,151,450,11,False
2025-01-06,S001,Denver Outdoor Flagship,Mountain,Base Layers,Thermal Crew Base Layer,25,69,1725,66,41,450,21,False
2025-01-06,S001,Denver Outdoor Flagship,Mountain,Base Layers,Merino Trek Legging,27,79,2133,152,125,450,22,False
2025-01-06,S001,Denver Outdoor Flagship,Mountain,Accessories,Summit Beanie,31,34,1054,172,141,450,27,False
2025-01-06,S001,Denver Outdoor Flagship,Mountain,Accessories,Trail Gloves,23,44,1012,71,48,450,15,False
2025-01-06,S001,Denver Outdoor Flagship,Mountain,Accessories,Insulated Bottle,29,29,841,141,112,450,21,True
2025-01-06,S002,Seattle Trail Store,Pacific Northwest,Jackets,Summit Waterproof Shell,23,329,7567,52,29,386,10,True
2025-01-06,S002,Seattle Trail Store,Pacific Northwest,Jackets,Alpine Down Parka,14,399,5586,164,150,386,7,False
2025-01-06,S002,Seattle Trail Store,Pacific Northwest,Jackets,Trail Rain Jacket,17,189,3213,134,117,386,7,False
2025-01-06,S002,Seattle Trail Store,Pacific Northwest,Fleece,Canyon Fleece Pullover,17,89,1513,52,35,386,11,False
2025-01-06,S002,Seattle Trail Store,Pacific Northwest,Fleece,Mountain Zip Hoodie,24,119,2856,120,96,386,19,False
2025-01-06,S002,Seattle Trail Store,Pacific Northwest,Backpacks,Boreal Daypack 28L,11,99,1089,79,68,386,5,False
2025-01-06,S002,Seattle Trail Store,Pacific Northwest,Backpacks,Expedition Duffel 60L,13,149,1937,157,144,386,6,False
2025-01-06,S002,Seattle Trail Store,Pacific Northwest,Footwear,Ridge Hiking Boot,8,159,1272,152,144,386,6,False
2025-01-06,S002,Seattle Trail Store,Pacific Northwest,Footwear,Trail Runner Shoe,18,129,2322,45,27,386,12,False
2025-01-06,S002,Seattle Trail Store,Pacific Northwest,Base Layers,Thermal Crew Base Layer,26,69,1794,174,148,386,15,False
2025-01-06,S002,Seattle Trail Store,Pacific Northwest,Base Layers,Merino Trek Legging,29,79,2291,108,79,386,18,True
2025-01-06,S002,Seattle Trail Store,Pacific Northwest,Accessories,Summit Beanie,35,34,1190,119,84,386,24,False
2025-01-06,S002,Seattle Trail Store,Pacific Northwest,Accessories,Trail Gloves,24,44,1056,137,113,386,12,False
2025-01-06,S002,Seattle Trail Store,Pacific Northwest,Accessories,Insulated Bottle,22,29,638,82,60,386,12,False
2025-01-06,S003,Boston Winter Gear,Northeast,Jackets,Summit Waterproof Shell,17,329,5593,103,86,353,8,False
2025-01-06,S003,Boston Winter Gear,Northeast,Jackets,Alpine Down Parka,9,399,3591,81,72,353,5,False
2025-01-06,S003,Boston Winter Gear,Northeast,Jackets,Trail Rain Jacket,12,189,2268,110,98,353,8,False
2025-01-06,S003,Boston Winter Gear,Northeast,Fleece,Canyon Fleece Pullover,26,89,2314,148,122,353,17,False
2025-01-06,S003,Boston Winter Gear,Northeast,Fleece,Mountain Zip Hoodie,37,119,4403,125,88,353,20,True
2025-01-06,S003,Boston Winter Gear,Northeast,Backpacks,Boreal Daypack 28L,15,99,1485,49,34,353,12,False
2025-01-06,S003,Boston Winter Gear,Northeast,Backpacks,Expedition Duffel 60L,9,149,1341,75,66,353,4,False
2025-01-06,S003,Boston Winter Gear,Northeast,Footwear,Ridge Hiking Boot,17,159,2703,147,130,353,14,True
2025-01-06,S003,Boston Winter Gear,Northeast,Footwear,Trail Runner Shoe,24,129,3096,128,104,353,15,True
2025-01-06,S003,Boston Winter Gear,Northeast,Base Layers,Thermal Crew Base Layer,19,69,1311,74,55,353,9,False
2025-01-06,S003,Boston Winter Gear,Northeast,Base Layers,Merino Trek Legging,20,79,1580,54,34,353,11,False
2025-01-06,S003,Boston Winter Gear,Northeast,Accessories,Summit Beanie,27,34,918,106,79,353,19,False
2025-01-06,S003,Boston Winter Gear,Northeast,Accessories,Trail Gloves,39,44,1716,162,123,353,22,True
2025-01-06,S003,Boston Winter Gear,Northeast,Accessories,Insulated Bottle,18,29,522,101,83,353,9,False
2025-01-06,S004,Chicago Urban Outdoor,Midwest,Jackets,Summit Waterproof Shell,9,329,2961,160,151,210,6,False
2025-01-06,S004,Chicago Urban Outdoor,Midwest,Jackets,Alpine Down Parka,8,399,3192,79,71,210,3,True
2025-01-06,S004,Chicago Urban Outdoor,Midwest,Jackets,Trail Rain Jacket,10,189,1890,116,106,210,5,False
2025-01-06,S004,Chicago Urban Outdoor,Midwest,Fleece,Canyon Fleece Pullover,22,89,1958,109,87,210,10,False
2025-01-06,S004,Chicago Urban Outdoor,Midwest,Fleece,Mountain Zip Hoodie,21,119,2499,79,58,210,10,False
2025-01-06,S004,Chicago Urban Outdoor,Midwest,Backpacks,Boreal Daypack 28L,7,99,693,86,79,210,3,False
2025-01-06,S004,Chicago Urban Outdoor,Midwest,Backpacks,Expedition Duffel 60L,8,149,1192,127,119,210,4,False
2025-01-06,S004,Chicago Urban Outdoor,Midwest,Footwear,Ridge Hiking Boot,12,159,1908,176,164,210,9,False
2025-01-06,S004,Chicago Urban Outdoor,Midwest,Footwear,Trail Runner Shoe,8,129,1032,136,128,210,3,False
2025-01-06,S004,Chicago Urban Outdoor,Midwest,Base Layers,Thermal Crew Base Layer,23,69,1587,139,116,210,11,False
2025-01-06,S004,Chicago Urban Outdoor,Midwest,Base Layers,Merino Trek Legging,28,79,2212,53,25,210,17,True
2025-01-06,S004,Chicago Urban Outdoor,Midwest,Accessories,Summit Beanie,20,34,680,176,156,210,10,False
2025-01-06,S004,Chicago Urban Outdoor,Midwest,Accessories,Trail Gloves,27,44,1188,145,118,210,15,False
2025-01-06,S004,Chicago Urban Outdoor,Midwest,Accessories,Insulated Bottle,24,29,696,167,143,210,18,False
2025-01-06,S005,San Francisco Summit,West Coast,Jackets,Summit Waterproof Shell,21,329,6909,92,71,233,13,True
2025-01-06,S005,San Francisco Summit,West Coast,Jackets,Alpine Down Parka,15,399,5985,55,40,233,10,False
2025-01-06,S005,San Francisco Summit,West Coast,Jackets,Trail Rain Jacket,17,189,3213,67,50,233,9,False
2025-01-06,S005,San Francisco Summit,West Coast,Fleece,Canyon Fleece Pullover,18,89,1602,78,60,233,9,False
2025-01-06,S005,San Francisco Summit,West Coast,Fleece,Mountain Zip Hoodie,16,119,1904,121,105,233,7,False
2025-01-06,S005,San Francisco Summit,West Coast,Backpacks,Boreal Daypack 28L,15,99,1485,42,27,233,12,False
